Datum;Zeitstempel;ObisCode;Wert;Status
03.01.2024 15:45:00 +01:00;1704293100;01.05.2000;139.8;Normal
03.01.2024 16:00:00 +01:00;1704294000;01.05.2000;139.8;Normal
03.01.2024 16:15:00 +01:00;1704294900;01.05.2000;133.8;Normal
03.01.2024 16:30:00 +01:00;1704295800;01.05.2000;139.8;Normal
03.01.2024 16:45:00 +01:00;1704296700;01.05.2000;162;Normal
03.01.2024 17:00:00 +01:00;1704297600;01.05.2000;162;Normal
03.01.2024 17:15:00 +01:00;1704298500;01.05.2000;160.2;Normal
03.01.2024 17:30:00 +01:00;1704299400;01.05.2000;176.4;Normal
03.01.2024 17:45:00 +01:00;1704300300;01.05.2000;176.4;Normal
03.01.2024 18:00:00 +01:00;1704301200;01.05.2000;153.6;Normal
03.01.2024 18:15:00 +01:00;1704302100;01.05.2000;158.4;Normal
03.01.2024 18:30:00 +01:00;1704303000;01.05.2000;176.4;Normal
03.01.2024 18:45:00 +01:00;1704303900;01.05.2000;198;Normal
03.01.2024 19:00:00 +01:00;1704304800;01.05.2000;166.8;Normal
03.01.2024 19:15:00 +01:00;1704305700;01.05.2000;180.6;Normal
03.01.2024 19:30:00 +01:00;1704306600;01.05.2000;180;Normal
03.01.2024 19:45:00 +01:00;1704307500;01.05.2000;177;Normal
03.01.2024 20:00:00 +01:00;1704308400;01.05.2000;184.2;Normal
03.01.2024 20:15:00 +01:00;1704309300;01.05.2000;189.6;Normal
03.01.2024 20:30:00 +01:00;1704310200;01.05.2000;172.2;Normal
03.01.2024 20:45:00 +01:00;1704311100;01.05.2000;176.4;Normal
03.01.2024 21:00:00 +01:00;1704312000;01.05.2000;166.8;Normal
03.01.2024 21:15:00 +01:00;1704312900;01.05.2000;148.8;Normal
03.01.2024 21:30:00 +01:00;1704313800;01.05.2000;140.4;Normal
03.01.2024 21:45:00 +01:00;1704314700;01.05.2000;124.2;Normal
03.01.2024 22:00:00 +01:00;1704315600;01.05.2000;133.2;Normal
03.01.2024 22:15:00 +01:00;1704316500;01.05.2000;126.6;Normal
03.01.2024 22:30:00 +01:00;1704317400;01.05.2000;111;Normal
03.01.2024 22:45:00 +01:00;1704318300;01.05.2000;132;Normal
03.01.2024 23:00:00 +01:00;1704319200;01.05.2000;115.2;Normal
03.01.2024 23:15:00 +01:00;1704320100;01.05.2000;144;Normal
03.01.2024 23:30:00 +01:00;1704321000;01.05.2000;154.2;Normal
03.01.2024 23:45:00 +01:00;1704321900;01.05.2000;146.4;Normal
04.01.2024 00:00:00 +01:00;1704322800;01.05.2000;180.6;Normal
04.01.2024 00:15:00 +01:00;1704323700;01.05.2000;184.8;Normal
04.01.2024 00:30:00 +01:00;1704324600;01.05.2000;164.4;Normal
04.01.2024 00:45:00 +01:00;1704325500;01.05.2000;154.2;Normal
04.01.2024 01:00:00 +01:00;1704326400;01.05.2000;163.8;Normal
04.01.2024 01:15:00 +01:00;1704327300;01.05.2000;145.8;Normal
04.01.2024 01:30:00 +01:00;1704328200;01.05.2000;132.6;Normal
04.01.2024 01:45:00 +01:00;1704329100;01.05.2000;127.2;Normal
04.01.2024 02:00:00 +01:00;1704330000;01.05.2000;126;Normal
04.01.2024 02:15:00 +01:00;1704330900;01.05.2000;115.8;Normal
04.01.2024 02:30:00 +01:00;1704331800;01.05.2000;100.2;Normal
04.01.2024 02:45:00 +01:00;1704332700;01.05.2000;169.2;Normal
04.01.2024 03:00:00 +01:00;1704333600;01.05.2000;171;Normal
04.01.2024 03:15:00 +01:00;1704334500;01.05.2000;173.4;Normal
04.01.2024 03:30:00 +01:00;1704335400;01.05.2000;153;Normal
04.01.2024 03:45:00 +01:00;1704336300;01.05.2000;138.6;Normal
04.01.2024 04:00:00 +01:00;1704337200;01.05.2000;130.2;Normal
04.01.2024 04:15:00 +01:00;1704338100;01.05.2000;130.2;Normal
04.01.2024 04:30:00 +01:00;1704339000;01.05.2000;121.8;Normal
04.01.2024 04:45:00 +01:00;1704339900;01.05.2000;118.8;Normal
04.01.2024 05:00:00 +01:00;1704340800;01.05.2000;130.2;Normal
04.01.2024 05:15:00 +01:00;1704341700;01.05.2000;139.8;Normal
04.01.2024 05:30:00 +01:00;1704342600;01.05.2000;135;Normal
04.01.2024 05:45:00 +01:00;1704343500;01.05.2000;135.6;Normal
04.01.2024 06:00:00 +01:00;1704344400;01.05.2000;144;Normal
04.01.2024 06:15:00 +01:00;1704345300;01.05.2000;123.6;Normal
04.01.2024 06:30:00 +01:00;1704346200;01.05.2000;129.6;Normal
04.01.2024 06:45:00 +01:00;1704347100;01.05.2000;134.4;Normal
04.01.2024 07:00:00 +01:00;1704348000;01.05.2000;125.4;Normal
04.01.2024 07:15:00 +01:00;1704348900;01.05.2000;131.4;Normal
04.01.2024 07:30:00 +01:00;1704349800;01.05.2000;128.4;Normal
04.01.2024 07:45:00 +01:00;1704350700;01.05.2000;109.8;Normal
04.01.2024 08:00:00 +01:00;1704351600;01.05.2000;113.4;Normal
04.01.2024 08:15:00 +01:00;1704352500;01.05.2000;127.8;Normal
04.01.2024 08:30:00 +01:00;1704353400;01.05.2000;141.6;Normal
04.01.2024 08:45:00 +01:00;1704354300;01.05.2000;135.6;Normal
04.01.2024 09:00:00 +01:00;1704355200;01.05.2000;123.6;Normal
04.01.2024 09:15:00 +01:00;1704356100;01.05.2000;132;Normal
04.01.2024 09:30:00 +01:00;1704357000;01.05.2000;135;Normal
04.01.2024 09:45:00 +01:00;1704357900;01.05.2000;135.6;Normal
04.01.2024 10:00:00 +01:00;1704358800;01.05.2000;124.2;Normal
04.01.2024 10:15:00 +01:00;1704359700;01.05.2000;129;Normal
